t,P,eps,beta_B,cs2,s,S,L,Phi_nu,Qdot_nu
0.000348,0.007850751999999999,1.15018,0.0068256725034342445,0.1,1.706498516320475,6.228096774892243e-19,1.21104e+41,1.2110399999999999e+33,7.060988762143844e+19
0.00034899999999999997,0.007874112999999999,1.150465,0.006844287309913816,0.1,1.7056560415122315,6.213683211337821e-19,1.2180099999999999e+41,1.2180099999999997e+33,7.0539313026995446e+19
0.00035,0.0078975,1.15075,0.006862915489897893,0.1,1.7048148148148146,6.199326599326598e-19,1.225e+41,1.2249999999999997e+33,7.046880897187135e+19
0.00035099999999999997,0.007920913,1.1510349999999998,0.006881557033452503,0.1,1.7039748334566984,6.185026618717599e-19,1.2320099999999999e+41,1.2320099999999998e+33,7.0398375385562096e+19
0.000352,0.007944352,1.1513200000000001,0.00690021193065351,0.1,1.7031360946745566,6.170782951719408e-19,1.23904e+41,1.2390399999999998e+33,7.03280121976341e+19
0.00035299999999999996,0.007967817,1.151605,0.006918880171586612,0.1,1.70229859571323,6.156595282868825e-19,1.24609e+41,1.2460899999999998e+33,7.025771933772416e+19
0.000354,0.007991307999999999,1.1518899999999999,0.006937561746347308,0.1,1.7014623338257013,6.142463299009753e-19,1.2531599999999998e+41,1.2531599999999998e+33,7.0187496735539405e+19
0.000355,0.008014825000000003,1.1521750000000002,0.006956256645040903,0.1,1.700627306273063,6.128386689272298e-19,1.26025e+41,1.2602499999999999e+33,7.011734432085724e+19
0.000356,0.008038367999999999,1.15246,0.0069749648577824815,0.1,1.699793510324484,6.114365145052099e-19,1.26736e+41,1.2673599999999999e+33,7.004726202352524e+19
0.000357,0.008061937000000002,1.152745,0.006993686374696921,0.1,1.6989609432571848,6.100398359989892e-19,1.2744899999999999e+41,1.2744899999999998e+33,6.99772497734611e+19
0.000358,0.008085532000000001,1.15303,0.007012421185918841,0.1,1.6981296023564063,6.086486029951277e-19,1.28164e+41,1.28164e+33,6.990730750065257e+19
0.000359,0.008109153000000001,1.153315,0.007031169281592626,0.1,1.697299484915379,6.072627853006722e-19,1.2888100000000001e+41,1.2888099999999999e+33,6.9837435135157354e+19
0.00035999999999999997,0.008132799999999999,1.1536,0.007049930651872399,0.1,1.6964705882352942,6.058823529411764e-19,1.296e+41,1.2959999999999999e+33,6.97676326071031e+19
0.000361,0.008156473,1.153885,0.007068705286922006,0.1,1.6956429096252756,6.045072761587436e-19,1.30321e+41,1.3032099999999998e+33,6.969789984668727e+19
0.00036199999999999996,0.008180171999999998,1.15417,0.007087493176915011,0.1,1.6948164464023494,6.031375254100887e-19,1.3104399999999994e+41,1.3104399999999994e+33,6.96282367841771e+19
0.000363,0.008203897,1.154455,0.007106294312034683,0.1,1.693991195891416,6.017730713646237e-19,1.31769e+41,1.31769e+33,6.955864334990951e+19
0.00036399999999999996,0.008227647999999999,1.15474,0.0071251086824739756,0.1,1.6931671554252203,6.004138849025604e-19,1.3249599999999996e+41,1.3249599999999995e+33,6.9489119474291065e+19
0.000365,0.008251424999999998,1.155025,0.00714393627843553,0.1,1.6923443223443224,5.990599371130346e-19,1.33225e+41,1.3322499999999999e+33,6.941966508779789e+19
0.000366,0.008275228,1.1553099999999998,0.007162777090131654,0.1,1.6915226939970713,5.977111992922513e-19,1.33956e+41,1.33956e+33,6.935028012097558e+19
0.000367,0.008299057,1.1555950000000001,0.0071816311077843005,0.1,1.690702267739576,5.963676429416493e-19,1.34689e+41,1.34689e+33,6.928096450443917e+19
0.000368,0.008322911999999998,1.15588,0.00720049832162508,0.1,1.6898830409356727,5.950292397660818e-19,1.35424e+41,1.35424e+33,6.921171816887303e+19
0.00036899999999999997,0.008346792999999998,1.1561649999999999,0.0072193787218952305,0.1,1.6890650109569028,5.93695961672022e-19,1.3616099999999996e+41,1.3616099999999995e+33,6.9142541045030855e+19
0.00037,0.008370700000000002,1.15645,0.007238272298845607,0.1,1.6882481751824816,5.92367780765783e-19,1.369e+41,1.3689999999999998e+33,6.907343306373547e+19
0.00037099999999999996,0.008394633,1.156735,0.007257179042736668,0.1,1.6874325309992708,5.910446693517587e-19,1.3764099999999996e+41,1.3764099999999994e+33,6.90043941558789e+19
0.000372,0.008418592,1.15702,0.007276098943838483,0.1,1.6866180758017493,5.897265999306817e-19,1.3838400000000001e+41,1.38384e+33,6.893542425242224e+19
0.00037299999999999996,0.008442577,1.157305,0.00729503199243069,0.1,1.6858048069919884,5.884135451979016e-19,1.3912899999999995e+41,1.3912899999999995e+33,6.886652328439559e+19
0.000374,0.008466588000000002,1.1575900000000001,0.007313978178802513,0.1,1.6849927219796217,5.8710547804168e-19,1.3987600000000002e+41,1.39876e+33,6.879769118289795e+19
0.000375,0.008490625000000002,1.157875,0.007332937493252727,0.1,1.6841818181818182,5.85802371541502e-19,1.40625e+41,1.40625e+33,6.872892787909722e+19
0.000376,0.008514688,1.15816,0.007351909926089658,0.1,1.683372093023256,5.845041989664084e-19,1.4137599999999995e+41,1.4137599999999993e+33,6.866023330423011e+19
0.000377,0.008538776999999999,1.158445,0.007370895467631177,0.1,1.6825635439360929,5.832109337733424e-19,1.4212900000000001e+41,1.42129e+33,6.859160738960201e+19
0.00037799999999999997,0.008562891999999999,1.15873,0.007389894108204671,0.1,1.6817561683599422,5.819225496055164e-19,1.4288399999999995e+41,1.4288399999999994e+33,6.852305006658703e+19
0.000379,0.008587033,1.1590150000000001,0.007408905838147047,0.1,1.6809499637418421,5.806390202907917e-19,1.4364099999999999e+41,1.4364099999999997e+33,6.845456126662782e+19
0.00037999999999999997,0.008611199999999998,1.1593,0.007427930647804708,0.1,1.680144927536232,5.7936031984008e-19,1.4439999999999999e+41,1.4439999999999997e+33,6.8386140921235595e+19
0.000381,0.008635393000000002,1.1595849999999999,0.007446968527533559,0.1,1.6793410572049237,5.780864224457568e-19,1.4516100000000002e+41,1.45161e+33,6.831778896198997e+19
0.00038199999999999996,0.008659611999999999,1.15987,0.0074660194676989654,0.1,1.6785383502170768,5.768173024800952e-19,1.4592399999999997e+41,1.4592399999999997e+33,6.824950532053901e+19
0.000383,0.008683857,1.160155,0.00748508345867578,0.1,1.6777368040491685,5.755529344937113e-19,1.4668899999999996e+41,1.4668899999999994e+33,6.818128992859905e+19
0.000384,0.008708127999999999,1.16044,0.007504160490848299,0.1,1.6769364161849711,5.742932932140311e-19,1.4745600000000002e+41,1.47456e+33,6.811314271795471e+19
0.000385,0.008732425,1.160725,0.007523250554610265,0.1,1.6761371841155235,5.730383535437687e-19,1.4822499999999998e+41,1.4822499999999995e+33,6.804506362045877e+19
0.000386,0.008756748,1.16101,0.007542353640364854,0.1,1.6753391053391054,5.717880905594216e-19,1.4899600000000002e+41,1.48996e+33,6.79770525680321e+19
0.000387,0.008781096999999998,1.161295,0.007561469738524663,0.1,1.6745421773612112,5.705424795097824e-19,1.4976899999999996e+41,1.4976899999999996e+33,6.790910949266369e+19
0.000388,0.008805472,1.1615799999999998,0.007580598839511701,0.1,1.6737463976945244,5.6930149581446405e-19,1.5054400000000001e+41,1.50544e+33,6.78412343264104e+19
0.00038899999999999997,0.008829873,1.161865,0.007599740933757365,0.1,1.672951763858891,5.680651150624418e-19,1.5132099999999997e+41,1.5132099999999996e+33,6.777342700139712e+19
0.00039,0.0088543,1.16215,0.007618896011702449,0.1,1.6721582733812952,5.668333130106087e-19,1.5209999999999995e+41,1.5209999999999994e+33,6.770568744981647e+19
0.00039099999999999996,0.008878753,1.162435,0.007638064063797114,0.1,1.6713659237958305,5.656060655823454e-19,1.5288099999999996e+41,1.5288099999999995e+33,6.7638015603928924e+19
0.000392,0.008903232,1.16272,0.007657245080500895,0.1,1.6705747126436783,5.643833488661075e-19,1.5366399999999997e+41,1.5366399999999995e+33,6.757041139606261e+19
0.00039299999999999996,0.008927737000000002,1.163005,0.007676439052282665,0.1,1.6697846374730798,5.631651391140235e-19,1.5444899999999999e+41,1.5444899999999995e+33,6.750287475861332e+19
0.000394,0.008952268,1.16329,0.007695645969620645,0.1,1.6689956958393113,5.619514127405089e-19,1.5523599999999997e+41,1.5523599999999996e+33,6.743540562404442e+19
0.000395,0.008976825,1.163575,0.007714865823002385,0.1,1.6682078853046596,5.60742146320894e-19,1.5602500000000004e+41,1.56025e+33,6.7368003924886766e+19
0.000396,0.009001408,1.16386,0.007734098602924752,0.1,1.6674212034383953,5.595373165900654e-19,1.56816e+41,1.5681599999999998e+33,6.730066959373865e+19
0.000397,0.009026016999999999,1.164145,0.007753344299893913,0.1,1.66663564781675,5.583369004411225e-19,1.5760900000000003e+41,1.57609e+33,6.7233402563265724e+19
0.00039799999999999997,0.009050652000000001,1.16443,0.007772602904425342,0.1,1.66585121602289,5.571408749240434e-19,1.5840399999999998e+41,1.5840399999999994e+33,6.716620276620098e+19
0.000399,0.009075313,1.164715,0.007791874407043783,0.1,1.6650679056468904,5.559492172443707e-19,1.5920099999999998e+41,1.5920099999999996e+33,6.7099070135344595e+19
0.00039999999999999996,0.0091,1.1649999999999998,0.007811158798283264,0.1,1.6642857142857141,5.547619047619046e-19,1.5999999999999999e+41,1.5999999999999998e+33,6.703200460356393e+19
0.000401,0.009124713,1.1652850000000001,0.007830456068687059,0.1,1.6635046395431836,5.535789149894121e-19,1.6080099999999999e+41,1.6080099999999997e+33,6.696500610379346e+19
0.00040199999999999996,0.009149451999999999,1.16557,0.007849766208807707,0.1,1.6627246790299572,5.524002255913479e-19,1.6160399999999999e+41,1.6160399999999995e+33,6.689807456903467e+19
0.000403,0.009174217,1.1658549999999999,0.007869089209206977,0.1,1.6619458303635066,5.512258143825894e-19,1.6240899999999998e+41,1.6240899999999996e+33,6.683120993235603e+19
0.000404,0.009199008,1.16614,0.007888425060455864,0.1,1.6611680911680913,5.500556593271826e-19,1.6321600000000003e+41,1.6321600000000003e+33,6.676441212689289e+19
0.000405,0.009223825,1.166425,0.007907773753134577,0.1,1.660391459074733,5.488897385371017e-19,1.6402499999999999e+41,1.6402499999999998e+33,6.669768108584744e+19
0.000406,0.009248668,1.16671,0.007927135277832538,0.1,1.659615931721195,5.477280302710214e-19,1.64836e+41,1.64836e+33,6.663101674248864e+19
0.00040699999999999997,0.009273537,1.166995,0.00794650962514835,0.1,1.6588415067519544,5.4657051293309865e-19,1.65649e+41,1.65649e+33,6.656441903015212e+19
0.000408,0.009298431999999999,1.1672799999999999,0.007965896785689808,0.1,1.6580681818181817,5.454171650717702e-19,1.6646399999999998e+41,1.6646399999999996e+33,6.649788788224019e+19
0.00040899999999999997,0.009323353,1.167565,0.007985296750073872,0.1,1.6572959545777146,5.442679653785598e-19,1.67281e+41,1.67281e+33,6.6431423232221676e+19
0.00041,0.009348299999999999,1.16785,0.008004709508926658,0.1,1.6565248226950355,5.431228926868968e-19,1.6809999999999998e+41,1.6809999999999996e+33,6.636502501363194e+19
0.00041099999999999996,0.009373273000000001,1.168135,0.008024135052883444,0.1,1.6557547838412472,5.419819259709484e-19,1.68921e+41,1.6892099999999998e+33,6.629869316007274e+19
0.000412,0.009398272,1.1684199999999998,0.008043573372588625,0.1,1.6549858356940508,5.408450443444611e-19,1.6974399999999999e+41,1.6974399999999997e+33,6.6232427605212226e+19
0.00041299999999999996,0.009423296999999999,1.168705,0.008063024458695734,0.1,1.6542179759377216,5.397122270596155e-19,1.7056899999999996e+41,1.7056899999999994e+33,6.616622828278484e+19
0.000414,0.009448348,1.16899,0.008082488301867424,0.1,1.6534512022630834,5.385834535058904e-19,1.71396e+41,1.7139599999999998e+33,6.610009512659125e+19
0.000415,0.009473425000000002,1.169275,0.00810196489277544,0.1,1.6526855123674913,5.374587032089401e-19,1.72225e+41,1.7222499999999997e+33,6.603402807049829e+19
0.000416,0.009498528,1.1695600000000002,0.008121454222100618,0.1,1.6519209039548026,5.363379558294813e-19,1.73056e+41,1.7305599999999998e+33,6.596802704843891e+19
0.000417,0.009523657000000001,1.169845,0.008140956280532892,0.1,1.6511573747353563,5.3522119116219e-19,1.73889e+41,1.7388899999999997e+33,6.590209199441207e+19
0.00041799999999999997,0.009548812,1.17013,0.008160471058771249,0.1,1.650394922425952,5.341083891346124e-19,1.74724e+41,1.7472399999999998e+33,6.583622284248272e+19
0.000419,0.009573993000000003,1.170415,0.008179998547523744,0.1,1.6496335447498238,5.32999529806082e-19,1.75561e+41,1.7556099999999998e+33,6.57704195267817e+19
0.00041999999999999996,0.009599199999999999,1.1707,0.008199538737507473,0.1,1.64887323943662,5.318945933666517e-19,1.7639999999999996e+41,1.7639999999999993e+33,6.570468198150568e+19
0.000421,0.009624433,1.170985,0.008219091619448584,0.1,1.6481140042223785,5.307935601360317e-19,1.77241e+41,1.7724099999999996e+33,6.563901014091712e+19
0.00042199999999999996,0.009649692,1.17127,0.008238657184082235,0.1,1.6473558368495078,5.296964105625427e-19,1.7808399999999996e+41,1.7808399999999993e+33,6.557340393934418e+19
0.000423,0.009674977,1.171555,0.008258235422152609,0.1,1.6465987350667601,5.286031252220739e-19,1.7892899999999998e+41,1.7892899999999996e+33,6.550786331118063e+19
0.000424,0.009700288,1.17184,0.00827782632441289,0.1,1.6458426966292135,5.275136848170556e-19,1.79776e+41,1.79776e+33,6.5442388190885855e+19
0.000425,0.009725624999999998,1.172125,0.00829742988162525,0.1,1.6450877192982456,5.264280701754386e-19,1.80625e+41,1.8062499999999998e+33,6.537697851298473e+19
0.000426,0.009750987999999999,1.17241,0.008317046084560862,0.1,1.6443338008415147,5.253462622496851e-19,1.81476e+41,1.8147599999999997e+33,6.531163421206756e+19
0.00042699999999999997,0.009776377,1.1726949999999998,0.008336674923999848,0.1,1.643580939032936,5.24268242115769e-19,1.8232899999999993e+41,1.8232899999999994e+33,6.524635522279005e+19
0.000428,0.009801792,1.1729800000000001,0.008356316390731299,0.1,1.6428291316526613,5.231939909721852e-19,1.83184e+41,1.8318399999999998e+33,6.518114147987319e+19
0.00042899999999999997,0.009827232999999996,1.173265,0.00837597047555326,0.1,1.6420783764870541,5.22123490138968e-19,1.8404099999999997e+41,1.8404099999999994e+33,6.511599291810326e+19
0.00043,0.009852699999999999,1.1735499999999999,0.00839563716927272,0.1,1.6413286713286712,5.210567210567209e-19,1.849e+41,1.8489999999999998e+33,6.505090947233165e+19
0.00043099999999999996,0.009878193,1.173835,0.008415316462705576,0.1,1.6405800139762403,5.199936652856546e-19,1.8576099999999996e+41,1.8576099999999994e+33,6.498589107747496e+19
0.000432,0.009903712000000002,1.17412,0.008435008346676662,0.1,1.639832402234637,5.189343045046319e-19,1.86624e+41,1.8662399999999997e+33,6.492093766851474e+19
0.00043299999999999995,0.009929256999999999,1.174405,0.008454712812019703,0.1,1.639085833914864,5.178786205102256e-19,1.87489e+41,1.8748899999999995e+33,6.485604918049761e+19
0.000434,0.009954828,1.17469,0.008474429849577336,0.1,1.6383403068340308,5.168265952157825e-19,1.88356e+41,1.8835599999999998e+33,6.479122554853506e+19
0.000435,0.009980425000000001,1.174975,0.008494159450201069,0.1,1.637595818815331,5.157782106504979e-19,1.8922500000000003e+41,1.89225e+33,6.472646670780346e+19
0.00043599999999999997,0.010006048,1.17526,0.00851390160475129,0.1,1.6368523676880222,5.147334489584976e-19,1.9009599999999997e+41,1.9009599999999996e+33,6.466177259354396e+19
0.000437,0.010031697,1.175545,0.008533656304097248,0.1,1.6361099512874044,5.136922923979292e-19,1.90969e+41,1.90969e+33,6.459714314106245e+19
0.00043799999999999997,0.010057371999999998,1.17583,0.008553423539117049,0.1,1.6353685674547982,5.126547233400622e-19,1.9184399999999996e+41,1.9184399999999995e+33,6.453257828572946e+19
0.000439,0.010083073000000001,1.176115,0.008573203300697637,0.1,1.6346282140375261,5.116207242683962e-19,1.9272100000000002e+41,1.92721e+33,6.446807796298013e+19
0.00043999999999999996,0.0101088,1.1764000000000001,0.008592995579734784,0.1,1.6338888888888892,5.105902777777779e-19,1.936e+41,1.9359999999999997e+33,6.440364210831414e+19
0.000441,0.010134553000000001,1.176685,0.008612800367133092,0.1,1.633150589868147,5.095633665735248e-19,1.9448100000000004e+41,1.9448100000000002e+33,6.433927065729562e+19
0.00044199999999999996,0.010160332,1.1769699999999998,0.00863261765380596,0.1,1.6324133148404991,5.085399734705605e-19,1.9536399999999996e+41,1.9536399999999995e+33,6.427496354555312e+19
0.000443,0.010186137000000001,1.1772550000000002,0.008652447430675596,0.1,1.6316770616770617,5.075200813925543e-19,1.9624899999999997e+41,1.9624899999999993e+33,6.421072070877952e+19
0.000444,0.010211968000000002,1.17754,0.008672289688672997,0.1,1.6309418282548478,5.065036733710706e-19,1.97136e+41,1.97136e+33,6.414654208273198e+19
0.000445,0.010237824999999999,1.177825,0.008692144418737929,0.1,1.6302076124567475,5.054907325447279e-19,1.9802499999999997e+41,1.9802499999999993e+33,6.408242760323188e+19
0.000446,0.010263708,1.17811,0.008712011611818931,0.1,1.6294744121715077,5.044812421583615e-19,1.9891600000000003e+41,1.98916e+33,6.401837720616471e+19
0.00044699999999999997,0.010289617,1.178395,0.008731891258873296,0.1,1.6287422252937112,5.034751855621982e-19,1.9980899999999996e+41,1.9980899999999994e+33,6.395439082748009e+19
0.000448,0.010315551999999999,1.17868,0.00875178335086707,0.1,1.628011049723757,5.024725462110361e-19,2.00704e+41,2.00704e+33,6.389046840319163e+19
0.00044899999999999996,0.010341512999999998,1.1789649999999998,0.008771687878775027,0.1,1.6272808833678398,5.0147330766343295e-19,2.0160099999999994e+41,2.0160099999999995e+33,6.382660986937688e+19
0.00045,0.010367500000000002,1.17925,0.008791604833580668,0.1,1.626551724137931,5.004774535809017e-19,2.0249999999999995e+41,2.0249999999999995e+33,6.376281516217733e+19
0.00045099999999999996,0.010393513,1.179535,0.008811534206276202,0.1,1.6258235699517574,4.994849677271145e-19,2.03401e+41,2.0340099999999995e+33,6.3699084217798255e+19
0.000452,0.010419552,1.17982,0.008831475987862556,0.1,1.6250964187327825,4.984958339671112e-19,2.0430399999999995e+41,2.0430399999999994e+33,6.363541697250871e+19
0.000453,0.010445617000000003,1.180105,0.00885143016934934,0.1,1.6243702684101857,4.975100362665193e-19,2.05209e+41,2.05209e+33,6.357181336264143e+19
0.000454,0.010471708000000001,1.18039,0.008871396741754845,0.1,1.6236451169188446,4.965275586907781e-19,2.06116e+41,2.0611599999999996e+33,6.3508273324592824e+19
0.000455,0.010497825,1.1806750000000001,0.00889137569610604,0.1,1.6229209621993128,4.955483854043702e-19,2.07025e+41,2.07025e+33,6.344479679482282e+19
0.00045599999999999997,0.010523968,1.18096,0.008911367023438558,0.1,1.6221978021978023,4.945725006700616e-19,2.0793599999999997e+41,2.0793599999999994e+33,6.338138370985491e+19
0.000457,0.010550137000000001,1.1812449999999999,0.008931370714796678,0.1,1.6214756348661634,4.935998888481471e-19,2.0884899999999995e+41,2.0884899999999995e+33,6.331803400627598e+19
0.00045799999999999997,0.010576332,1.1815300000000002,0.008951386761233315,0.1,1.6207544581618658,4.926305343957039e-19,2.0976399999999998e+41,2.0976399999999996e+33,6.325474762073634e+19
0.000459,0.010602553,1.181815,0.008971415153810029,0.1,1.6200342700479782,4.916644218658507e-19,2.10681e+41,2.1068099999999997e+33,6.319152448994959e+19
0.00045999999999999996,0.010628799999999999,1.1821,0.008991455883596988,0.1,1.6193150684931505,4.907015359070152e-19,2.1159999999999998e+41,2.1159999999999995e+33,6.312836455069259e+19
0.000461,0.010655073,1.1823849999999998,0.009011508941672975,0.1,1.6185968514715947,4.897418612622072e-19,2.12521e+41,2.1252099999999996e+33,6.306526773980542e+19
0.00046199999999999995,0.010681371999999998,1.18267,0.009031574319125366,0.1,1.6178796169630645,4.887853827682975e-19,2.1344399999999997e+41,2.1344399999999996e+33,6.3002233994191225e+19
0.000463,0.010707697,1.182955,0.009051652007050142,0.1,1.6171633629528366,4.878320853553052e-19,2.1436899999999997e+41,2.1436899999999997e+33,6.293926325081629e+19
0.000464,0.010734048,1.18324,0.00907174199655184,0.1,1.6164480874316942,4.86881954045691e-19,2.1529599999999995e+41,2.1529599999999994e+33,6.287635544670984e+19
0.00046499999999999997,0.010760424999999997,1.183525,0.009091844278743582,0.1,1.6157337883959044,4.8593497395365555e-19,2.16225e+41,2.1622499999999996e+33,6.2813510518964085e+19
0.000466,0.010786828,1.18381,0.009111958844747045,0.1,1.6150204638472034,4.849911302844455e-19,2.1715599999999996e+41,2.1715599999999996e+33,6.275072840473408e+19
0.00046699999999999997,0.010813257,1.184095,0.009132085685692449,0.1,1.6143081117927742,4.840504083336654e-19,2.18089e+41,2.1808899999999995e+33,6.2688009041237705e+19
0.000468,0.010839712,1.18438,0.009152224792718553,0.1,1.6135967302452316,4.831127934865962e-19,2.1902399999999996e+41,2.1902399999999994e+33,6.26253523657556e+19
0.00046899999999999996,0.010866192999999998,1.1846649999999999,0.009172376156972646,0.1,1.6128863172226005,4.821782712175188e-19,2.19961e+41,2.1996099999999996e+33,6.2562758315631075e+19
0.00047,0.010892700000000002,1.1849500000000002,0.009192539769610533,0.1,1.6121768707482995,4.812468270890447e-19,2.209e+41,2.2089999999999998e+33,6.250022682827008e+19
0.00047099999999999996,0.010919233,1.185235,0.009212715621796522,0.1,1.6114683888511219,4.803184467514521e-19,2.2184099999999994e+41,2.218409999999999e+33,6.243775784114113e+19
0.000472,0.010945792000000001,1.18552,0.009232903704703423,0.1,1.6107608695652174,4.79393115942029e-19,2.2278399999999997e+41,2.2278399999999998e+33,6.237535129177521e+19
0.000473,0.010972376999999998,1.1858049999999998,0.009253104009512526,0.1,1.6100543109300745,4.784708204844203e-19,2.23729e+41,2.2372899999999996e+33,6.231300711776579e+19
0.000474,0.010998988,1.18609,0.0092733165274136,0.1,1.6093487109905023,4.775515462879829e-19,2.24676e+41,2.2467599999999996e+33,6.2250725256768676e+19
0.000475,0.011025625000000002,1.186375,0.009293541249604891,0.1,1.60864406779661,4.766352793471437e-19,2.25625e+41,2.2562499999999997e+33,6.218850564650201e+19
0.00047599999999999997,0.011052288,1.18666,0.009313778167293075,0.1,1.607940379403794,4.757220057407674e-19,2.26576e+41,2.2657599999999995e+33,6.212634822474618e+19
0.000477,0.011078976999999999,1.1869450000000001,0.009334027271693295,0.1,1.6072376438727154,4.748117116315259e-19,2.27529e+41,2.2752899999999998e+33,6.206425292934373e+19
0.00047799999999999996,0.011105692,1.18723,0.009354288554029127,0.1,1.6065358592692829,4.739043832652752e-19,2.28484e+41,2.2848399999999998e+33,6.2002219698199405e+19
0.000479,0.011132433000000002,1.1875149999999999,0.009374562005532565,0.1,1.605835023664638,4.730000069704382e-19,2.2944099999999997e+41,2.2944099999999997e+33,6.1940248469279924e+19
0.00047999999999999996,0.0111592,1.1878,0.009394847617444014,0.1,1.605135135135135,4.720985691573927e-19,2.3039999999999995e+41,2.3039999999999994e+33,6.187833918061409e+19
0.000481,0.011185992999999998,1.188085,0.0094151453810123,0.1,1.6044361917623229,4.712000563178627e-19,2.31361e+41,2.3136099999999996e+33,6.1816491770292584e+19
0.00048199999999999995,0.011212811999999999,1.1883700000000001,0.009435455287494633,0.1,1.6037381916329287,4.703044550243193e-19,2.3232399999999992e+41,2.323239999999999e+33,6.175470617646801e+19
0.000483,0.011239657000000002,1.188655,0.009455777328156615,0.1,1.60304113283884,4.694117519293821e-19,2.33289e+41,2.3328899999999997e+33,6.169298233735474e+19
0.000484,0.011266528,1.1889399999999999,0.009476111494272209,0.1,1.602345013477089,4.685219337652306e-19,2.34256e+41,2.34256e+33,6.163132019122897e+19
0.00048499999999999997,0.011293425,1.189225,0.009496457777123758,0.1,1.6016498316498318,4.676349873430166e-19,2.35225e+41,2.3522499999999997e+33,6.156971967642852e+19
0.000486,0.011320348,1.18951,0.00951681616800195,0.1,1.6009555854643338,4.66750899552284e-19,2.36196e+41,2.3619599999999998e+33,6.150818073135287e+19
0.00048699999999999997,0.011347296999999998,1.189795,0.009537186658205824,0.1,1.6002622730329523,4.6586965736039375e-19,2.3716899999999997e+41,2.3716899999999994e+33,6.144670329446308e+19
0.000488,0.011374272,1.19008,0.009557569239042753,0.1,1.5995698924731183,4.649912478119529e-19,2.38144e+41,2.3814399999999997e+33,6.138528730428171e+19
0.000489,0.011401272999999998,1.1903650000000001,0.009577963901828428,0.1,1.5988784419073205,4.641156580282497e-19,2.3912099999999994e+41,2.3912099999999992e+33,6.132393269939276e+19
0.00049,0.011428299999999999,1.19065,0.009598370637886868,0.1,1.5981879194630872,4.63242875206692e-19,2.401e+41,2.4009999999999998e+33,6.126263941844161e+19
0.000491,0.011455353000000003,1.1909349999999999,0.009618789438550386,0.1,1.597498323272971,4.623728866202521e-19,2.41081e+41,2.4108099999999998e+33,6.120140740013499e+19
0.0004919999999999999,0.011482431999999999,1.19122,0.009639220295159585,0.1,1.5968096514745307,4.615056796169164e-19,2.4206399999999997e+41,2.4206399999999992e+33,6.114023658324087e+19
0.000493,0.011509537,1.191505,0.009659663199063369,0.1,1.596121902210315,4.606412416191385e-19,2.4304899999999993e+41,2.4304899999999992e+33,6.107912690658843e+19
0.000494,0.011536668000000002,1.1917900000000001,0.009680118141618909,0.1,1.5954350736278449,4.597795601232982e-19,2.4403599999999995e+41,2.4403599999999994e+33,6.101807830906798e+19
0.000495,0.011563825,1.192075,0.00970058511419164,0.1,1.5947491638795985,4.589206226991651e-19,2.45025e+41,2.4502499999999997e+33,6.0957090729630925e+19
0.000496,0.011591008000000002,1.19236,0.009721064108155255,0.1,1.5940641711229948,4.580644169893664e-19,2.46016e+41,2.4601599999999996e+33,6.089616410728968e+19
0.0004969999999999999,0.011618217,1.192645,0.00974155511489169,0.1,1.5933800935203741,4.572109307088591e-19,2.4700899999999997e+41,2.4700899999999995e+33,6.083529838111763e+19
0.000498,0.011645451999999999,1.19293,0.009762058125791118,0.1,1.5926969292389854,4.563601516444083e-19,2.4800399999999998e+41,2.4800399999999993e+33,6.077449349024902e+19
0.000499,0.011672713,1.193215,0.009782573132251941,0.1,1.592014676450967,4.555120676540679e-19,2.49001e+41,2.4900099999999998e+33,6.071374937387897e+19
0.0005,0.0117,1.1935000000000002,0.00980310012568077,0.1,1.5913333333333337,4.546666666666668e-19,2.5e+41,2.5e+33,6.065306597126334e+19
0.0005009999999999999,0.011727312999999998,1.193785,0.009823639097492428,0.1,1.5906528980679548,4.538239366812995e-19,2.5100099999999988e+41,2.5100099999999985e+33,6.059244322171875e+19
0.000502,0.011754651999999997,1.19407,0.009844190039109933,0.1,1.5899733688415447,4.529838657668218e-19,2.5200399999999992e+41,2.520039999999999e+33,6.053188106462242e+19
0.000503,0.011782016999999999,1.1943549999999998,0.009864752941964492,0.1,1.5892947438456417,4.52146442061349e-19,2.5300899999999998e+41,2.5300899999999998e+33,6.047137943941221e+19
0.000504,0.011809407999999999,1.1946400000000001,0.009885327797495477,0.1,1.588617021276596,4.513116537717602e-19,2.54016e+41,2.54016e+33,6.0410938285586465e+19
0.000505,0.011836825,1.194925,0.009905914597150449,0.1,1.5879401993355482,4.504794891732051e-19,2.5502500000000003e+41,2.5502499999999998e+33,6.0350557542704054e+19
0.0005059999999999999,0.011864267999999997,1.1952099999999999,0.009926513332385102,0.1,1.5872642762284197,4.496499366086174e-19,2.560359999999999e+41,2.5603599999999987e+33,6.029023715038422e+19
0.000507,0.011891737,1.195495,0.009947123994663298,0.1,1.5865892501658923,4.488229844882298e-19,2.5704900000000003e+41,2.57049e+33,6.022997704830654e+19
0.000508,0.011919232,1.19578,0.009967746575457024,0.1,1.5859151193633954,4.479986212890947e-19,2.58064e+41,2.58064e+33,6.016977717621094e+19
0.000509,0.011946753,1.196065,0.0099883810662464,0.1,1.5852418820410867,4.471768355546083e-19,2.59081e+41,2.59081e+33,6.010963747389753e+19
0.0005099999999999999,0.011974299999999998,1.19635,0.010009027458519662,0.1,1.5845695364238412,4.463576158940398e-19,2.600999999999999e+41,2.6009999999999987e+33,6.00495578812266e+19
